date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2021-11-17,2022,0,,ATL,BOS,1539.63433366835,1516.17115841626,0.670558282709825,0.329441717290175,1546.23735571273,1509.56813637188,,,,,,,1573.82680490379,1561.286677052,0.6627371805963808,0.33726281940361924,110,99,76,56,66
2021-11-17,2022,0,,MIA,NOP,1584.79736367765,1404.31275080296,0.834048948992322,0.16595105100767804,1588.44698486307,1400.66312961754,,,,,,,1568.78501841545,1443.72945380117,0.775616175448396,0.224383824551604,113,98,52,15,34
2021-11-17,2022,0,,MIN,SAC,1420.3246296084,1470.55491321765,0.5711384518518051,0.4288615481481949,1428.88483375717,1461.99470906888,,,,,,,1475.8239373622,1478.50999461896,0.6404799412384364,0.35952005876156357,107,97,41,38,40
2021-11-17,2022,0,,OKC,HOU,1323.30208810351,1291.6336948676,0.6809072307670201,0.3190927692329799,1330.02047318116,1284.91530978995,,,,,,,1305.28917239416,1296.22263285357,0.6592590388551517,0.3407409611448483,101,89,1,0,1
2021-11-17,2022,0,,POR,CHI,1565.24224274304,1574.88011308229,0.627186636050803,0.37281336394919695,1570.13574798402,1569.98660784131,,,,,,,1577.43986088783,1535.18376987675,0.6916786037809877,0.30832139621901233,112,107,72,33,53
2021-11-17,2022,0,,PHO,DAL,1658.90840149252,1551.70915875958,0.7672298097193009,0.23277019028069912,1662.26799837826,1548.34956187384,,,,,,,1652.38395412865,1518.30584789401,0.7933002974950631,0.20669970250493686,105,98,81,6,44
2021-11-18,2022,0,,MIA,WAS,1588.44698486307,1540.86127027872,0.7004772818927345,0.2995227181072655,1595.66051855732,1533.64773658447,,,,,,,1605.12979540816,1527.45319224462,0.7312860418355096,0.2687139581644904,112,97,76,29,53
2021-11-18,2022,0,,CLE,GSW,1446.54962656397,1613.78887915153,0.4044251851178986,0.5955748148821014,1436.21558322675,1624.12292248875,,,,,,,1350.43018398794,1567.91455527111,0.2783960058682511,0.7216039941317489,89,104,30,12,21
2021-11-18,2022,0,,MEM,LAC,1484.90099324647,1605.70712118164,0.4700933168410229,0.5299066831589772,1497.44195267588,1593.16616175223,,,,,,,1524.28372037798,1589.61625004519,0.5556619056188539,0.44433809438114613,120,108,72,44,58
2021-11-18,2022,0,,MIN,SAS,1428.88483375717,1455.41169648433,0.6041878373382426,0.39581216266175745,1443.21922238836,1441.07730785314,,,,,,,1480.75824195505,1490.84132806499,0.5754384597900122,0.4245615402099878,115,90,45,42,44
2021-11-18,2022,0,,UTA,TOR,1626.25533596062,1474.06600860081,0.8102627664556499,0.18973723354435013,1630.69458508814,1469.62675947329,,,,,,,1657.09743988976,1527.98656644679,0.8201322655108118,0.17986773448918825,119,103,83,14,49
2021-11-18,2022,0,,DEN,PHI,1594.16550193549,1575.93790584873,0.6638665174634991,0.3361334825365009,1575.30472636274,1594.79868142148,,,,,,,1577.77035026469,1492.23297219785,0.7827534668536439,0.2172465331463561,89,103,64,9,37
2021-11-19,2022,0,,DET,GSW,1355.41703920157,1624.12292248875,0.27465151550948136,0.7253484844905187,1352.71127855716,1626.82868313316,,,,,,,1313.46518978605,1616.35838020223,0.290543254188949,0.709456745811051,102,105,30,4,17
2021-11-19,2022,0,,CHO,IND,1485.13933417156,1495.83936042569,0.6257558696119544,0.3742441303880456,1489.04483633662,1491.93385826063,,,,,,,1494.8605434278,1559.70669959994,0.553185147141104,0.446814852858896,121,118,62,71,67
2021-11-19,2022,0,,BRK,ORL,1590.47201825219,1332.34004696739,0.8871118277626313,0.11288817223736869,1591.31999023633,1331.49207498325,,,,,,,1603.26796026922,1336.70320944375,0.8877306547298869,0.11226934527011312,115,113,33,2,18
2021-11-19,2022,0,,BOS,LAL,1509.56813637188,1468.26858742592,0.6928304828866133,0.3071695171133867,1519.23283292572,1458.60389087208,,,,,,,1567.77950098001,1435.88418580279,0.7837545270269916,0.21624547297300845,130,108,50,29,40
2021-11-19,2022,0,,NOP,LAC,1400.66312961754,1593.16616175223,0.36993626261472057,0.6300637373852794,1417.33711261754,1576.49217875223,,,,,,,1422.74372991954,1608.28694967317,0.42990050592484713,0.5700994940751529,94,81,55,27,41
2021-11-19,2022,0,,MIL,OKC,1587.7240080083,1330.02047318116,0.8868646077990179,0.11313539220098212,1589.20404055335,1328.54044063611,,,,,,,1615.75896980111,1296.14371860557,0.9188713013602859,0.08112869863971406,96,89,26,1,14
2021-11-19,2022,0,,DEN,CHI,1575.30472636274,1569.98660784131,0.6470871460915291,0.35291285390847094,1564.37647395855,1580.9148602455,,,,,,,1400.13508660843,1546.71240967896,0.43154660644936477,0.5684533935506353,108,114,38,26,32
2021-11-19,2022,0,,PHO,DAL,1662.26799837826,1548.34956187384,0.7740658753889755,0.22593412461102447,1665.77114120167,1544.84641905043,,,,,,,1650.22844014741,1520.24073803401,0.7917124850898424,0.20828751491015762,112,104,81,6,44
2021-11-19,2022,0,,SAC,TOR,1461.99470906888,1469.62675947329,0.6298824739501581,0.37011752604984194,1440.4913715218,1491.13009702037,,,,,,,1472.88822790133,1517.26357419895,0.6244695097704337,0.3755304902295663,89,108,48,43,46
2021-11-20,2022,0,,NYK,HOU,1513.8383890955,1284.91530978995,0.86914651467622,0.13085348532378005,1515.58141189161,1283.17228699384,,,,,,,1521.59792015863,1291.03775851364,0.8706173833236491,0.12938261667635087,106,99,14,5,10
2021-11-20,2022,0,,WAS,MIA,1533.64773658447,1595.66051855732,0.5544511975135695,0.4455488024864305,1538.48259179974,1590.82566334205,,,,,,,1536.59169936277,1596.1768745704,0.547376792217557,0.452623207782443,103,100,76,43,60
2021-11-20,2022,0,,IND,NOP,1491.93385826063,1417.33711261754,0.7320522043219243,0.2679477956780757,1498.82134827954,1410.44962259863,,,,,,,1550.84992357955,1428.47291858427,0.7827707211690592,0.2172292788309408,111,94,45,25,35
2021-11-20,2022,0,,ATL,CHO,1546.23735571273,1489.04483633662,0.7119498506146528,0.28805014938534723,1551.54800979837,1483.73418225098,,,,,,,1577.00950925531,1498.00083108624,0.7879365389990782,0.21206346100092177,115,105,66,47,57
2021-11-20,2022,0,,BOS,OKC,1519.23283292572,1328.54044063611,0.8420232721404902,0.15797672785950978,1521.21504414026,1326.55822942157,,,,,,,1559.43079815103,1300.65599046534,0.8860499113820418,0.11395008861795819,111,105,20,5,13
2021-11-20,2022,0,,MIL,ORL,1589.20404055335,1331.49207498325,0.8868694771289553,0.11313052287104475,1590.91640141322,1329.77971412338,,,,,,,1615.26546974397,1314.62656971009,0.9103528934533823,0.08964710654661767,117,108,30,1,16
2021-11-20,2022,0,,MIN,MEM,1443.21922238836,1497.44195267588,0.5655001956449244,0.4344998043550756,1467.12727696158,1473.53389810266,,,,,,,1493.39482192818,1517.99182251814,0.6124334131033442,0.3875665868966558,138,95,53,60,57
2021-11-20,2022,0,,POR,PHI,1570.13574798402,1594.79868142148,0.6067508860270889,0.39324911397291107,1576.37625899392,1588.55817041158,,,,,,,1579.6076704201,1541.01389960616,0.6883183320652461,0.31168166793475394,118,111,74,16,45
2021-11-20,2022,0,,SAC,UTA,1440.4913715218,1630.69458508814,0.37302728934827545,0.6269727106517246,1429.89336626698,1641.29259034296,,,,,,,1463.23311920842,1658.84354717282,0.30137511117909244,0.6986248888209076,105,123,72,14,43
2021-11-21,2022,0,,LAC,DAL,1576.49217875223,1544.84641905043,0.6808789218526642,0.3191210781473358,1580.95728230067,1540.38131550199,,,,,,,1588.72441266894,1552.74961951013,0.6690925416112153,0.33090745838878466,97,91,77,23,50
2021-11-21,2022,0,,DET,LAL,1352.71127855716,1458.60389087208,0.4915206622197979,0.5084793377802022,1345.82570680527,1465.48946262397,,,,,,,1313.93917246996,1447.93964911056,0.45792687634542517,0.5420731236545748,116,121,9,15,12
2021-11-21,2022,0,,CHI,NYK,1580.9148602455,1515.58141189161,0.7214641342150537,0.27853586578494627,1584.71933851337,1511.77693362374,,,,,,,1548.31949913931,1517.76085843409,0.7303157584837384,0.2696842415162616,109,103,64,52,58
2021-11-21,2022,0,,PHO,DEN,1665.77114120167,1564.37647395855,0.7612092962999194,0.2387907037000806,1674.54580772399,1555.60180743623,,,,,,,1652.53879206934,1539.24054125771,0.7789942095903817,0.22100579040961832,126,97,84,6,45
2021-11-21,2022,0,,GSW,TOR,1626.82868313316,1491.13009702037,0.7952375139729059,0.20476248602709413,1631.46759832645,1486.49118182708,,,,,,,1530.19072850645,1527.97802223094,0.6166650760083627,0.38333492399163727,119,104,63,28,46
2021-11-22,2022,0,,WAS,CHO,1538.48259179974,1483.73418225098,0.7090559491214394,0.29094405087856057,1525.96734652054,1496.24942753018,,,,,,,1547.279437662,1496.01545334231,0.6999952252364615,0.3000047747635385,103,109,59,60,60
2021-11-22,2022,0,,CLE,BRK,1436.21558322675,1591.31999023633,0.42135670410695675,0.5786432958930432,1430.53549100485,1597.00008245823,,,,,,,1420.8139571923,1534.77109769953,0.48094434676251846,0.5190556532374815,112,117,41,15,28
2021-11-22,2022,0,,BOS,HOU,1521.21504414026,1283.17228699384,0.8750022295315818,0.1249977704684182,1524.21209599019,1280.17523514391,,,,,,,1570.05007029805,1286.14063179462,0.8977254893677943,0.10227451063220572,108,90,19,5,12
2021-11-22,2022,0,,ATL,OKC,1551.54800979837,1326.55822942157,0.8665498408931175,0.13345015910688252,1554.01287462944,1324.0933645905,,,,,,,1579.34718561118,1307.94810222621,0.898352369523192,0.10164763047680803,113,101,24,4,14
2021-11-22,2022,0,,MIL,ORL,1590.91640141322,1329.77971412338,0.888832416092601,0.111167583907399,1594.77924976337,1325.91686577323,,,,,,,1621.79348331498,1291.61664583059,0.9214431680843482,0.07855683191565177,123,92,26,0,13
2021-11-22,2022,0,,NOP,MIN,1410.44962259863,1467.12727696158,0.5620247455702742,0.43797525442972585,1395.47340816941,1482.1034913908,,,,,,,1429.65109607572,1508.46994780524,0.522242800138696,0.47775719986130405,96,110,37,51,44
2021-11-22,2022,0,,CHI,IND,1584.71933851337,1498.82134827954,0.7446187570453529,0.25538124295464715,1544.62492277342,1538.91576401949,,,,,,,1553.11729612208,1562.15807250879,0.5620254795270213,0.4379745204729787,77,109,73,72,73
2021-11-22,2022,0,,SAS,PHO,1441.07730785314,1674.54580772399,0.31684556992862684,0.6831544300713732,1437.45624935063,1678.1668662265,,,,,,,1474.29303974606,1661.29499419364,0.4364173617919598,0.5635826382080402,111,115,75,13,44
2021-11-22,2022,0,,UTA,MEM,1641.29259034296,1473.53389810266,0.8236598633891404,0.17634013661085957,1632.81921494294,1482.00727350268,,,,,,,1663.08943370345,1474.76353503041,0.8643318858730763,0.1356681141269237,118,119,75,9,42
2021-11-22,2022,0,,SAC,PHI,1429.89336626698,1588.55817041158,0.4163678551323985,0.5836321448676015,1422.67162933484,1595.77990734372,,,,,,,1455.75688788359,1537.19159475126,0.5201388386047471,0.4798611613952529,94,102,48,23,36
2021-11-23,2022,0,,DET,MIA,1345.82570680527,1590.82566334205,0.30265497421491,0.69734502578509,1340.90115721247,1595.75021293485,,,,,,,1318.74128031638,1589.44422016529,0.2763315344676484,0.7236684655323515,92,100,27,6,17
2021-11-23,2022,0,,NYK,LAL,1511.77693362374,1465.48946262397,0.6989069739048488,0.3010930260951512,1515.94561409958,1461.32078214813,,,,,,,1509.13509619744,1450.09952998931,0.7036457290886327,0.29635427091136735,106,100,42,40,41
2021-11-23,2022,0,,POR,DEN,1576.37625899392,1555.60180743623,0.6671301606264993,0.3328698393735007,1585.97303448416,1546.00503194599,,,,,,,1591.13073668405,1529.50318385808,0.7162216483730334,0.28377835162696663,119,100,74,14,44
2021-11-23,2022,0,,LAC,DAL,1580.95728230067,1540.38131550199,0.6919433330512124,0.30805666694878764,1566.8004576463,1554.53814015636,,,,,,,1571.32009716047,1550.89589091619,0.6594290712413947,0.3405709287586053,104,112,74,28,51
2021-11-24,2022,0,,ORL,CHO,1325.91686577323,1496.24942753018,0.40014360958219297,0.599856390417807,1319.54287696098,1502.62341634243,,,,,,,1288.40911098606,1511.26554978053,0.31925247562570297,0.6807475243742971,99,106,12,15,14
2021-11-24,2022,0,,CLE,PHO,1430.53549100485,1678.1668662265,0.29946757406449453,0.7005324259355055,1426.76578138515,1681.9365758462,,,,,,,1415.44648579969,1654.7849074692,0.3168843697749005,0.6831156302250996,115,120,61,4,33
2021-11-24,2022,0,,IND,LAL,1538.91576401949,1461.32078214813,0.7354240458425655,0.2645759541574345,1523.34994840853,1476.88659775909,,,,,,,1581.57654090842,1431.32590202962,0.8474915582376232,0.15250844176237677,116,124,52,20,36
2021-11-24,2022,0,,BOS,BRK,1524.21209599019,1597.00008245823,0.5390813544290305,0.4609186455709695,1506.78921229542,1614.422966153,,,,,,,1589.98485393055,1563.39802729848,0.6689944384818537,0.3310055615181463,104,123,79,31,55
2021-11-24,2022,0,,MIN,MIA,1482.1034913908,1595.75021293485,0.48037088252906057,0.5196291174709394,1494.33000530805,1583.5236990176,,,,,,,1522.22007024917,1611.62783808579,0.5761815172135658,0.4238184827864342,113,101,76,34,55
2021-11-24,2022,0,,NOP,WAS,1395.47340816941,1525.96734652054,0.45622803401567197,0.5437719659843281,1416.84505657992,1504.59569811003,,,,,,,1420.2127515733,1539.17684302077,0.47003328637684677,0.5299667136231532,127,102,41,44,43
2021-11-24,2022,0,,MIL,DET,1594.77924976337,1340.90115721247,0.8846362181575366,0.11536378184246343,1597.82676487536,1337.85364210048,,,,,,,1632.39832951618,1321.56269383476,0.9324595844895238,0.06754041551047618,114,93,34,0,17
2021-11-24,2022,0,,MEM,TOR,1482.00727350268,1486.49118182708,0.6340972676226015,0.36590273237739845,1465.18275170036,1503.3157036294,,,,,,,1488.97374547245,1524.62296292591,0.5883241618349239,0.41167583816507614,113,126,53,56,55
2021-11-24,2022,0,,HOU,CHI,1280.17523514391,1544.62492277342,0.2795593352898801,0.7204406647101199,1291.85136715419,1532.94879076314,,,,,,,1282.91756511458,1571.09755379125,0.24064409227740496,0.7593559077225951,118,113,18,9,14
2021-11-24,2022,0,,OKC,UTA,1324.0933645905,1632.81921494294,0.23120446893381733,0.7687955310661827,1321.02931847146,1635.88326106198,,,,,,,1252.95631080603,1657.13216118506,0.150604303024567,0.849395696975433,104,110,23,1,12
2021-11-24,2022,0,,SAS,ATL,1437.45624935063,1554.01287462944,0.47619112057878077,0.5238088794212192,1423.14060623582,1568.32851774425,,,,,,,1476.72766250274,1582.83899963516,0.49602191180344773,0.5039780881965523,106,124,62,34,48
2021-11-24,2022,0,,GSW,PHI,1631.46759832645,1595.77990734372,0.6859130767962324,0.31408692320376763,1640.74968266458,1586.49782300559,,,,,,,1620.56938976714,1563.52896925066,0.7034367884662668,0.2965632115337332,116,96,83,9,46
2021-11-24,2022,0,,SAC,POR,1422.67162933484,1585.97303448416,0.40989676045346196,0.590103239546538,1430.53384129608,1578.11082252292,,,,,,,1450.49011224533,1600.45709469161,0.4880133086814532,0.5119866913185468,125,121,60,16,38
2021-11-26,2022,0,,LAC,DET,1566.8004576463,1337.85364210048,0.8691620537099363,0.13083794629006373,1569.08157375123,1335.57252599555,,,,,,,1569.36000104689,1310.65825464882,0.8902918072487346,0.10970819275126542,107,96,23,4,14
2021-11-26,2022,0,,ORL,CHI,1319.54287696098,1532.94879076314,0.34235503269491835,0.6576449673050817,1304.17700657112,1548.314661153,,,,,,,1290.36039277511,1561.49763750667,0.27002942530201013,0.7299705746979899,88,123,19,14,17
2021-11-26,2022,0,,NYK,PHO,1515.94561409958,1681.9365758462,0.4061571636080554,0.5938428363919446,1502.86919143675,1695.01299850903,,,,,,,1511.97441036204,1657.29973849905,0.42805504118593696,0.571944958814063,97,118,80,26,53
2021-11-26,2022,0,,CHO,MIN,1502.62341634243,1494.33000530805,0.6509884729220254,0.34901152707797456,1512.4070539569,1484.54636769357,,,,,,,1510.77554784988,1513.39103158637,0.6387194397752052,0.3612805602247948,133,115,56,58,57
2021-11-26,2022,0,,MEM,ATL,1465.18275170036,1568.32851774425,0.4954730024568392,0.5045269975431608,1442.52840278518,1590.98286665943,,,,,,,1513.33456254178,1588.70930098412,0.5328331988591631,0.46716680114083686,100,132,71,50,61
2021-11-26,2022,0,,OKC,WAS,1321.02931847146,1504.59569811003,0.3820049809263317,0.6179950190736683,1317.56905525264,1508.05596132885,,,,,,,1262.01212554512,1523.40597789523,0.29080707276768647,0.7091929272323135,99,101,10,15,13
2021-11-26,2022,0,,IND,TOR,1523.34994840853,1503.3157036294,0.6661832641361178,0.33381673586388216,1532.27230189745,1494.39335014048,,,,,,,1577.80104721943,1533.23212294383,0.6979306260779223,0.30206937392207767,114,97,72,63,68
2021-11-26,2022,0,,SAS,BOS,1423.14060623582,1506.78921229542,0.5235141892240391,0.47648581077596086,1431.68121116983,1498.24860736141,,,,,,,1459.26247278207,1569.6568944494,0.4976409591126693,0.5023590408873306,96,88,56,32,44
2021-11-26,2022,0,,UTA,NOP,1635.88326106198,1416.84505657992,0.8625379814691375,0.13746201853086248,1626.5211646863,1426.2071529556,,,,,,,1643.52569100415,1436.46497207398,0.8769363168901861,0.12306368310981386,97,98,64,4,34
2021-11-26,2022,0,,DEN,MIL,1546.00503194599,1597.82676487536,0.5688930860416934,0.4311069139583066,1532.97421103047,1610.85758579088,,,,,,,1509.1840893095,1637.02758515751,0.5153451386876902,0.48465486131230984,109,120,77,18,48
2021-11-26,2022,0,,GSW,POR,1640.74968266458,1578.11082252292,0.7183364010749745,0.28166359892502546,1647.46082306321,1571.39968212429,,,,,,,1630.26669248995,1594.35222112259,0.6774564037169585,0.3225435962830415,118,103,88,10,49
2021-11-26,2022,0,,LAL,SAC,1476.88659775909,1430.53384129608,0.6989860526537426,0.3010139473462574,1466.87287866371,1440.54756039146,,,,,,,1464.14570217088,1442.59788754789,0.6494167832237713,0.3505832167762287,137,141,31,37,34
2021-11-27,2022,0,,PHI,MIN,1586.49782300559,1484.54636769357,0.7617914039432203,0.2382085960567797,1579.15299877943,1491.89119191973,,,,,,,1603.42804666378,1490.04700192706,0.7986416130734451,0.20135838692655494,120,121,69,22,46
2021-11-27,2022,0,,ATL,NYK,1590.98286665943,1502.86919143675,0.7470365990938231,0.25296340090617686,1573.86350394146,1519.98855415472,,,,,,,1613.33825865952,1456.82811595565,0.8174618526371681,0.18253814736283192,90,99,63,22,43
2021-11-27,2022,0,,BRK,PHO,1614.422966153,1695.01299850903,0.5279041647659491,0.47209583523405085,1606.1299130164,1703.30605164563,,,,,,,1609.28574866475,1662.0135199325,0.6198756422169283,0.38012435778307174,107,113,92,8,50
2021-11-27,2022,0,,HOU,CHO,1291.85136715419,1512.4070539569,0.3331495502996794,0.6668504497003206,1300.10344603883,1504.15497507226,,,,,,,1328.95454125757,1514.48514605374,0.4411783609067096,0.5588216390932904,146,143,19,23,21
2021-11-27,2022,0,,CHI,MIA,1548.314661153,1583.5236990176,0.592175656998283,0.407824343001717,1541.3314473069,1590.5069128637,,,,,,,1569.7751980276,1598.61602907385,0.5267833209260628,0.47321667907393716,104,107,81,48,65
2021-11-27,2022,0,,CLE,ORL,1426.76578138515,1304.17700657112,0.7826750640014039,0.21732493599859615,1431.28645139162,1299.65633656465,,,,,,,1422.4777759695,1276.06017360919,0.846287429826687,0.15371257017331297,105,92,4,0,2
2021-11-27,2022,0,,DAL,WAS,1554.53814015636,1508.05596132885,0.6991427839616906,0.3008572160383094,1542.29030644795,1520.30379503726,,,,,,,1552.53802420706,1522.81931394752,0.7216988561592644,0.27830114384073557,114,120,66,30,48
2021-11-27,2022,0,,UTA,NOP,1626.5211646863,1426.2071529556,0.8492520029489804,0.1507479970510196,1630.77776262621,1421.95055501569,,,,,,,1646.92758659865,1441.87493726778,0.8734800868089455,0.1265199131910545,127,105,66,7,37
2021-11-28,2022,0,,LAC,GSW,1569.08157375123,1647.46082306321,0.5310746594017884,0.46892534059821156,1554.52966853794,1662.0127282765,,,,,,,1566.95909467502,1630.18496340111,0.5476334754068071,0.45236652459319293,90,105,85,13,49
2021-11-28,2022,0,,IND,MIL,1532.27230189745,1610.85758579088,0.5307792862246707,0.46922071377532926,1515.82241795856,1627.30746972977,,,,,,,1583.86682097943,1641.97289133512,0.5666200223890924,0.43337997761090763,100,118,88,38,63
2021-11-28,2022,0,,TOR,BOS,1494.39335014048,1498.24860736141,0.6349364874585334,0.36506351254146663,1478.38558497799,1514.2563725239,,,,,,,1525.03902394081,1556.34681967278,0.5984683258859492,0.4015316741140508,97,109,67,69,68
2021-11-28,2022,0,,MEM,SAC,1442.52840278518,1440.54756039146,0.6426877444983494,0.3573122555016506,1455.91447377207,1427.16148940457,,,,,,,1490.31448668582,1434.92288884041,0.7147400866964709,0.28525991330352907,128,101,35,41,38
2021-11-28,2022,0,,LAL,DET,1466.87287866371,1335.57252599555,0.7910839934925636,0.20891600650743636,1469.10278061027,1333.34262404899,,,,,,,1448.34886524987,1297.09507768291,0.8043750940449313,0.19562490595506865,110,106,8,7,8
2021-11-29,2022,0,,PHI,ORL,1579.15299877943,1299.65633656465,0.8988542538476288,0.10114574615237115,1580.24505471125,1298.56428063283,,,,,,,1614.98566696519,1276.70748503733,0.9235499970607794,0.07645000293922055,101,96,23,2,13
2021-11-29,2022,0,,MIA,DEN,1590.5069128637,1532.97421103047,0.7123512759360164,0.28764872406398356,1574.63937647487,1548.8417474193,,,,,,,1578.84510358386,1534.45861957765,0.6911131123183908,0.3088868876816092,111,120,72,14,43
2021-11-29,2022,0,,HOU,OKC,1300.10344603883,1317.56905525264,0.616591598120313,0.38340840187968706,1308.91713927535,1308.75536201612,,,,,,,1338.30852675242,1254.56305665135,0.7368639573843078,0.26313604261569223,102,89,1,0,1
2021-11-29,2022,0,,MIN,IND,1491.89119191973,1515.82241795856,0.6077554450106875,0.39224455498931254,1495.46429564591,1512.24931423238,,,,,,,1516.70671138877,1567.25804108714,0.6301255063238302,0.36987449367616976,100,98,68,61,65
2021-11-29,2022,0,,CHI,CHO,1541.3314473069,1504.15497507226,0.6877564423315903,0.3122435576684097,1548.56913192507,1496.91729045409,,,,,,,1562.27259289111,1505.07146969169,0.7158429693445875,0.28415703065541253,133,119,64,59,62
2021-11-29,2022,0,,DAL,CLE,1542.29030644795,1431.28645139162,0.7711181773963863,0.22888182260361367,1514.03102038822,1459.54573745135,,,,,,,1554.50643329106,1429.11474984409,0.7876317046982135,0.21236829530178647,96,114,46,11,29
2021-11-29,2022,0,,SAS,WAS,1431.68121116983,1520.30379503726,0.5163675677921569,0.48363243220784313,1445.7214051327,1506.26360107439,,,,,,,1466.34506487631,1531.21063444507,0.549701644943129,0.450298355056871,116,99,50,38,44
2021-11-29,2022,0,,UTA,POR,1630.77776262621,1571.39968212429,0.7145230528349027,0.2854769471650973,1639.64471311095,1562.53273163955,,,,,,,1642.29119668048,1582.45744392234,0.7534070749069385,0.24659292509306152,129,107,88,8,48
2021-11-29,2022,0,,LAC,NOP,1554.52966853794,1421.95055501569,0.7922979631023106,0.2077020368976894,1523.75419242664,1452.72603112699,,,,,,,1557.86337373942,1433.70607373918,0.7334877773260446,0.26651222267395536,104,123,48,38,43
2021-11-30,2022,0,,BRK,NYK,1606.1299130164,1519.98855415472,0.7448850712812305,0.2551149287187695,1608.27573372659,1517.84273344453,,,,,,,1602.37436380902,1503.87048770237,0.7551778306522017,0.24482216934779832,112,110,71,24,48
2021-11-30,2022,0,,TOR,MEM,1478.38558497799,1455.91447377207,0.669295488538121,0.33070451146187896,1465.90114789564,1468.39891085442,,,,,,,1493.70459901146,1505.24255290331,0.6240014967469489,0.37599850325305106,91,98,50,54,52
2021-11-30,2022,0,,SAC,LAL,1427.16148940457,1469.10278061027,0.5827840599357859,0.41721594006421414,1403.72686646742,1492.53740354742,,,,,,,1439.92123032297,1405.73905100744,0.6638858922255071,0.3361141077744929,92,117,21,32,27
2021-11-30,2022,0,,PHO,GSW,1703.30605164563,1662.0127282765,0.6928228560683478,0.3071771439316522,1708.31749805459,1657.00128186754,,,,,,,1675.97698607676,1629.37521788791,0.6883682688076822,0.3116317311923178,104,96,94,5,50
2021-11-30,2022,0,,POR,DET,1562.53273163955,1333.34262404899,0.8693212355546782,0.13067876444532178,1565.68356029011,1330.19179539843,,,,,,,1518.86221402869,1291.76467713419,0.8297347771767853,0.17026522282321466,110,92,14,5,10
2021-12-01,2022,0,,IND,ATL,1512.24931423238,1573.86350394146,0.5550179438514029,0.4449820561485971,1505.84691990814,1580.2658982657,,,,,,,1562.73408280854,1602.80435963968,0.582662332108884,0.41733766789111604,111,114,81,58,70
2021-12-01,2022,0,,ORL,DEN,1298.56428063283,1548.8417474193,0.2962818680504391,0.7037181319495609,1309.82241304372,1537.58361500841,,,,,,,1290.19155986187,1581.53511224809,0.23799040953056372,0.7620095904694363,108,103,21,2,12
2021-12-01,2022,0,,WAS,MIN,1506.26360107439,1495.46429564591,0.6542587092815741,0.34574129071842585,1512.03060256203,1489.69729415827,,,,,,,1533.11066243776,1522.18544000632,0.6410924436557035,0.3589075563442965,115,107,62,57,60
2021-12-01,2022,0,,MIA,CLE,1574.63937647487,1459.54573745135,0.7752467996610769,0.2247532003389231,1537.71305303657,1496.47206088965,,,,,,,1530.62179636384,1443.88825785655,0.7444801795325917,0.2555198204674083,85,111,45,22,34
2021-12-01,2022,0,,BOS,PHI,1514.2563725239,1580.24505471125,0.5487904684611369,0.4512095315388631,1517.80725379955,1576.6941734356,,,,,,,1578.5747675431,1602.64728337302,0.5956097433587768,0.4043902566412232,88,87,83,47,65
2021-12-01,2022,0,,OKC,HOU,1308.75536201612,1308.91713927535,0.6398504253811605,0.36014957461883945,1299.95953439638,1317.71296689509,,,,,,,1232.98405147534,1355.93122297306,0.4713381211853124,0.5286618788146876,110,114,1,0,1
2021-12-01,2022,0,,NOP,DAL,1452.72603112699,1514.03102038822,0.5554574881921888,0.44454251180781124,1426.45177067761,1540.3052808376,,,,,,,1447.89950751712,1541.62487499359,0.487017939529043,0.512982060470957,107,139,48,63,56
2021-12-01,2022,0,,MIL,CHO,1627.30746972977,1496.91729045409,0.7902167600868963,0.20978323991310366,1629.01925522387,1495.20550495999,,,,,,,1621.90636808496,1494.83226649026,0.7836779564485109,0.2163220435514891,127,125,72,22,47
2021-12-01,2022,0,,LAC,SAC,1523.75419242664,1403.72686646742,0.7801565842135527,0.21984341578644728,1505.32188023464,1422.15917865942,,,,,,,1459.24153509941,1420.29824529244,0.7400422407019307,0.2599577592980693,115,124,27,28,28
2021-12-02,2022,0,,NYK,CHI,1517.84273344453,1548.56913192507,0.5983923211629347,0.4016076788370653,1509.8297560806,1556.582109289,,,,,,,1514.69885014937,1575.03889041824,0.5523479388959357,0.4476520611040643,115,119,69,60,65
2021-12-02,2022,0,,TOR,MIL,1465.90114789564,1629.01925522387,0.41015200515497585,0.5898479948450241,1473.75874542958,1621.16165768993,,,,,,,1485.39416459737,1606.42528855152,0.5321105060180186,0.46788949398198143,97,93,68,32,50
2021-12-02,2022,0,,MEM,OKC,1468.39891085442,1299.95953439638,0.8242282573744335,0.1757717426255665,1480.7322655073,1287.6261797435,,,,,,,1510.02063388137,1263.5361942976,0.9015153538811487,0.09848464611885133,152,79,9,5,7
2021-12-02,2022,0,,PHO,DET,1708.31749805459,1330.19179539843,0.9400438346342517,0.059956165365748326,1709.27257792763,1329.23671552539,,,,,,,1653.4673805364,1290.89220666434,0.9375897912390435,0.06241020876095649,114,103,30,0,15
